District,Block,Village Name,st_jobcards,st_access_rate_lag1,st_access_rate_roll3,st_persondays_per_employed_lag1,st_100days_rate_lag1,is_low_access_lag1,is_low_access_current,risk,reasons
East Jaintia Hills,Wapung,moolidor,19.0,0.8947368421052632,0.8947368421052632,56.529411764705884,0.0,0,0,0.4818854,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,moopala,129.0,0.8372093023255814,0.5252236135957067,89.94444444444444,0.15503875968992248,0,0,0.24723306,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Share completing 100 days last year (lowers risk)
East Jaintia Hills,Wapung,mukhaialong,515.0,0.9079754601226994,0.9022698935982096,66.15765765765765,0.00408997955010225,0,0,0.281738,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,mukhep,198.0,0.755,0.7528887008836248,58.58278145695364,0.0,0,0,0.35774305,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk)
East Jaintia Hills,Wapung,musiang lamare (new),78.0,0.9117647058823529,0.9183006535947712,71.08064516129032,0.0,0,0,0.36056492,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,musiang lamare (old),146.0,0.9863013698630136,0.9856884492230816,38.69444444444444,0.0,0,0,0.5492308,District pattern (raises risk) | ST access rate two years ago (lowers risk) | 3-year average ST access rate (lowers risk)
East Jaintia Hills,Wapung,musniang jonden,486.0,0.8627450980392157,0.8559682677329737,66.79545454545455,0.0,0,0,0.35746157,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate three years ago (raises risk)
East Jaintia Hills,Wapung,musniang rim,207.0,0.865,0.8575708635464734,73.0,0.0,0,0,0.3263624,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate three years ago (raises risk)
East Jaintia Hills,Wapung,mutong,304.0,0.9152542372881356,0.9196791020237347,76.68518518518519,0.013559322033898305,0,0,0.22319633,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,mynkre,99.0,0.8080808080808081,0.7978673961419648,58.8625,0.0,0,1,0.3035925,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,natbor,69.0,0.875,0.656157127792158,95.08928571428571,0.75,0,0,0.19908881,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Share completing 100 days last year (lowers risk)
East Jaintia Hills,Wapung,nongsning,125.0,0.96,0.9488925619834712,53.3,0.0,0,0,0.37671545,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,nongthymme,124.0,0.967741935483871,0.9422748347637367,80.84166666666667,0.12903225806451613,0,0,0.23927991,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Share completing 100 days last year (lowers risk)
East Jaintia Hills,Wapung,pamrakmai,380.0,0.8490566037735849,0.7904339335458488,44.492063492063494,0.0,0,0,0.37574127,District pattern (raises risk) | ST access rate two years ago (lowers risk) | ST share of job cards (lowers risk)
East Jaintia Hills,Wapung,pamrapaithlu,294.0,0.8633093525179856,0.5923994138022914,66.78333333333333,0.0,0,0,0.37207922,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | 3-year average ST access rate (raises risk)
East Jaintia Hills,Wapung,pdein wahkhynriam,22.0,0.9,0.3,55.0,0.0,0,0,0.59547275,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | 3-year average ST access rate (raises risk)
East Jaintia Hills,Wapung,pynthorsale,137.0,0.9166666666666666,0.8782828282828282,31.05785123966942,0.0,0,0,0.6758866,District pattern (raises risk) | Workdays per employed household last year (raises risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,pynurkba,150.0,0.9733333333333334,0.9486055182699479,41.12328767123287,0.0,0,0,0.39001542,District pattern (raises risk) | ST share of job cards (lowers risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,pyta kuna,95.0,0.8695652173913043,0.2898550724637681,42.6125,0.0,0,0,0.69124156,District pattern (raises risk) | 3-year average ST access rate (raises risk) | ST share of job cards (lowers risk)
East Jaintia Hills,Wapung,rachai,72.0,0.9682539682539683,0.9651675485008818,79.0327868852459,0.0,0,0,0.21532948,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Jaintia Hills,Wapung,rangat,366.0,0.9495798319327731,0.9512472382753331,93.10324483775811,0.0,0,0,0.2255222,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Jaintia Hills,Wapung,ratacherra,422.0,0.5795724465558195,0.5988284847774901,36.02459016393443,0.0,0,1,0.700655,District pattern (raises risk) | Last year's ST access rate (lowers risk) | Workdays per employed household last year (raises risk)
East Jaintia Hills,Wapung,rymbai,1202.0,0.6575,0.7329597211573956,46.6425855513308,0.016666666666666666,0,0,0.31164968,District pattern (raises risk) | Share completing 100 days last year (lowers risk) | ST share of job cards (lowers risk)
East Jaintia Hills,Wapung,shymplong,104.0,0.8571428571428571,0.870942947978898,59.48809523809524,0.0,0,0,0.46947467,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | ST access rate three years ago (raises risk)
East Jaintia Hills,Wapung,sohkymphor,778.0,0.9119669876203577,0.9087702935007843,59.31372549019608,0.08940852819807428,0,0,0.3206981,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | Share completing 100 days last year (lowers risk)
East Jaintia Hills,Wapung,suchen dhana,78.0,0.9178082191780822,0.9049899838333596,75.13432835820896,0.0,0,0,0.30159742,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,suchen lumiarain,72.0,0.9722222222222222,0.9663730226390074,89.4,0.06944444444444445,0,0,0.16762398,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Share completing 100 days last year (lowers risk)
East Jaintia Hills,Wapung,suchen mulieh,103.0,0.883495145631068,0.8976062917076216,38.92307692307692,0.0,0,0,0.73841,District pattern (raises risk) | ST access rate three years ago (raises risk) | Workdays per employed household last year (raises risk)
East Jaintia Hills,Wapung,suchen rim,43.0,0.9210526315789473,0.9210161578582632,58.22857142857143,0.0,0,0,0.48619196,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,sunapyrdi,247.0,0.8623481781376519,0.8415274068969477,57.93427230046948,0.0,0,0,0.3734878,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,sutnga,888.0,0.30739795918367346,0.38069059169691116,46.25311203319502,0.0,0,0,0.6471387,District pattern (raises risk) | Last year's ST access rate (raises risk) | 3-year average ST access rate (raises risk)
East Jaintia Hills,Wapung,thangskai,147.0,0.0,0.4166666666666667,0.0,0.0,1,0,0.8662024,Workdays per employed household last year (raises risk) | Last year's ST access rate (raises risk) | District pattern (raises risk)
East Jaintia Hills,Wapung,tongseng,223.0,0.784037558685446,0.5840186113189065,63.23353293413174,0.0,0,0,0.44772837,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | 3-year average ST access rate (raises risk)
East Jaintia Hills,Wapung,tuber kmaishnong,759.0,0.8808510638297873,0.7439864500697585,88.34460547504025,0.0028368794326241137,0,0,0.18915914,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Jaintia Hills,Wapung,tuber sohshrieh,370.0,0.930635838150289,0.9235174596362056,56.2888198757764,0.0,0,0,0.5367488,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,umchong,97.0,0.9690721649484536,0.6440117093038055,47.53191489361702,0.0,0,1,0.63818836,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,umkiang,462.0,0.47835497835497837,0.6353791159262162,29.755656108597286,0.03896103896103896,0,0,0.3771646,District pattern (raises risk) | ST access rate two years ago (lowers risk) | Workdays per employed household last year (raises risk)
East Jaintia Hills,Wapung,umlatdoh,124.0,0.926829268292683,0.9445580191634712,40.12280701754386,0.0,0,0,0.56359714,District pattern (raises risk) | 3-year average ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
East Jaintia Hills,Wapung,umlawang,76.0,0.8533333333333334,0.5822222222222222,47.53125,0.0,0,0,0.5934572,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,umlong,85.0,0.8352941176470589,0.534841628959276,39.0,0.0,0,0,0.76135224,District pattern (raises risk) | Last year's ST access rate (lowers risk) | 3-year average ST access rate (raises risk)
East Jaintia Hills,Wapung,umlyngsha,56.0,0.98,0.97625,96.04081632653062,0.1,0,0,0.13328451,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Share completing 100 days last year (lowers risk)
East Jaintia Hills,Wapung,ummat,210.0,0.9759615384615384,0.32532051282051283,72.20197044334975,0.009615384615384616,0,0,0.33931363,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | 3-year average ST access rate (raises risk)
East Jaintia Hills,Wapung,umrasiang,61.0,0.9016393442622951,0.9023749474569147,47.96363636363636,0.0,0,1,0.48727223,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | ST share of job cards (lowers risk)
East Jaintia Hills,Wapung,umrasong,59.0,0.9152542372881356,0.9223686963799959,74.01851851851852,0.03389830508474576,0,0,0.16745862,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Share completing 100 days last year (lowers risk)
East Jaintia Hills,Wapung,umsatai,88.0,0.9759036144578314,0.9302352266207689,58.74074074074074,0.0,0,0,0.35398927,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk)
East Jaintia Hills,Wapung,umstain,30.0,0.7666666666666667,0.5055555555555555,68.6086956521739,0.0,0,0,0.40920854,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | 3-year average ST access rate (raises risk)
East Jaintia Hills,Wapung,umtyra,123.0,0.9426229508196722,0.6229508196721312,62.573913043478264,0.0,0,0,0.4399226,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | 3-year average ST access rate (raises risk)
East Jaintia Hills,Wapung,wahiajer,137.0,0.0,0.29440389294403896,0.0,0.0,1,1,0.9165309,Workdays per employed household last year (raises risk) | Last year's ST access rate (raises risk) | District pattern (raises risk)
East Jaintia Hills,Wapung,wahsarang,228.0,0.9692982456140351,0.9196455944345038,95.76018099547511,0.6754385964912281,0,0,0.13103193,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Share completing 100 days last year (lowers risk)
East Jaintia Hills,Wapung,wakhoh,69.0,0.8985507246376812,0.5924462011418533,19.0,0.0,0,0,0.7465628,District pattern (raises risk) | Workdays per employed household last year (raises risk) | Last year's ST access rate (lowers risk)
East Jaintia Hills,Wapung,wapung shnong,734.0,0.9123563218390804,0.9141891942067213,45.051968503937005,0.0,0,0,0.51248115,District pattern (raises risk) | ST share of job cards (lowers risk) | ST access rate three years ago (raises risk)
East Jaintia Hills,Wapung,wapungskur,606.0,0.8931034482758621,0.733740743359618,45.91698841698842,0.0,0,0,0.4786023,District pattern (raises risk) | Last year's ST access rate (lowers risk) | ST share of job cards (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,12 mer,419.0,0.9825870646766169,0.8728281668580177,99.33417721518987,0.9502487562189055,0,0,0.10384228,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,dewiong,34.0,1.0,0.9773946360153257,99.0625,0.90625,0,0,0.14168102,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,dewlieh,34.0,0.9393939393939394,0.6366607248960191,100.0,0.9393939393939394,0,0,0.13329294,Workdays per employed household last year (lowers risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,diengkynthong,93.0,0.9787234042553191,0.7624047733625753,99.20652173913044,0.9680851063829787,0,0,0.14293256,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,diengsong,82.0,1.0,1.0,98.79518072289157,0.7228915662650602,0,0,0.26617208,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Block pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,dympep,78.0,0.9857142857142858,0.9604617604617603,44.2463768115942,0.0,0,0,0.33251634,District pattern (raises risk) | ST access rate two years ago (lowers risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,iewmawiong,174.0,0.3443708609271523,0.41091021642898024,29.057692307692307,0.0,0,0,0.6516176,Workdays per employed household last year (raises risk) | Last year's ST access rate (raises risk) | District pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,iewshillong/setthliew,284.0,0.6713286713286714,0.5186423867235675,42.40625,0.04895104895104895,0,0,0.38216892,District pattern (raises risk) | Share completing 100 days last year (lowers risk) | ST share of job cards (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,jalynteng,171.0,0.8285714285714286,0.6925359484570012,38.351724137931036,0.03428571428571429,0,1,0.42762253,District pattern (raises risk) | Share completing 100 days last year (lowers risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,jarain,45.0,1.0,0.8859649122807017,88.18181818181819,0.0,0,0,0.25711972,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,jathang,49.0,0.9583333333333334,0.9716183574879227,98.43478260869566,0.9375,0,0,0.23343882,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,khohber,11.0,0.0,0.3333333333333333,0.0,0.0,1,0,0.92072284,Workdays per employed household last year (raises risk) | Last year's ST access rate (raises risk) | District pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,khrang,156.0,0.9871794871794872,0.967489956851659,57.12987012987013,0.0,0,0,0.24355102,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,kongthong,147.0,0.950354609929078,0.8575256107171002,63.582089552238806,0.0,0,0,0.33735856,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,krohiawhiar,20.0,1.0,0.7950937950937952,85.5,0.0,0,0,0.39282292,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,kshaid,85.0,0.9761904761904762,0.9920634920634921,68.6219512195122,0.0,0,0,0.36578795,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,kukon,22.0,1.0,1.0,100.0,1.0,0,0,0.34912476,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Block pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,kyntonsyrwa,61.0,0.967741935483871,0.950283008157771,66.11666666666666,0.14516129032258066,0,0,0.2305313,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,kyrdemkhla,104.0,1.0,0.956094039077659,98.91752577319588,0.979381443298969,0,0,0.23640592,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,ladmawphlang,107.0,0.9719626168224299,0.889736774414816,99.17307692307692,0.9345794392523364,0,0,0.110952355,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,laitkynsew laitkroh,203.0,0.9651741293532339,0.9496148429394617,57.57216494845361,0.004975124378109453,0,0,0.27849832,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,laitkynsew raid mawlieh,42.0,1.0,0.9757241942064464,97.9047619047619,0.7619047619047619,0,0,0.12718761,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,laitlyndop,140.0,1.0,0.991773087187631,100.0,1.0,0,0,0.20930496,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,laitmawlong,109.0,1.0,0.99625468164794,57.470588235294116,0.029411764705882353,0,0,0.22938842,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,laitmawroh,111.0,0.944954128440367,0.9334188643220441,99.96116504854369,0.9357798165137615,0,0,0.17139468,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,laitmawsiang,186.0,1.0,0.9982174688057041,79.21428571428571,0.027472527472527472,0,0,0.29949993,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,laitsohma,34.0,1.0,0.9885057471264368,42.705882352941174,0.0,0,0,0.33655632,District pattern (raises risk) | ST access rate two years ago (lowers risk) | Workdays per employed household last year (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,laitsohpliah,85.0,1.0,0.9876543209876543,38.27058823529412,0.0,0,0,0.38101053,District pattern (raises risk) | ST access rate two years ago (lowers risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,laitthemlangsah,21.0,1.0,0.6666666666666666,27.61904761904762,0.0,0,0,0.7345757,District pattern (raises risk) | Workdays per employed household last year (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,laitumiong,15.0,1.0,1.0,66.66666666666667,0.06666666666666667,0,0,0.35300258,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,lumkyntung,71.0,1.0,0.9847684653654802,41.44285714285714,0.0,0,0,0.327369,District pattern (raises risk) | ST access rate two years ago (lowers risk) | Workdays per employed household last year (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,lummawkong,77.0,0.9605263157894737,0.6135087719298246,70.20547945205479,0.27631578947368424,0,0,0.41033426,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,lyngkynshieh,57.0,0.9642857142857143,0.9640692640692641,69.75925925925925,0.14285714285714285,0,0,0.21233694,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,lyngsteng,12.0,1.0,0.6666666666666666,94.5,0.0,0,0,0.2457886,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,madanlyngdoh,239.0,0.2384937238493724,0.6600534635053464,17.859649122807017,0.0,1,0,0.80184627,Workdays per employed household last year (raises risk) | Last year's ST access rate (raises risk) | District pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,madanlyngkhi,208.0,0.18181818181818182,0.4027562651415863,17.236842105263158,0.0,1,1,0.7827683,Last year's ST access rate (raises risk) | Workdays per employed household last year (raises risk) | District pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,madanphutbol,58.0,0.8620689655172413,0.7721630573920847,76.22,0.1896551724137931,0,1,0.155514,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawbawein,44.0,0.9545454545454546,0.9617604617604618,95.54761904761905,0.0,0,0,0.18332647,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawbeh,143.0,0.9790209790209791,0.9764409299620568,79.75,0.0,0,0,0.23313113,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawbri,30.0,1.0357142857142858,1.0119047619047619,96.62068965517241,0.9642857142857143,0,0,0.3011993,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Block pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawjrong,160.0,0.9666666666666667,0.9350313400648971,98.59310344827587,0.9333333333333333,0,0,0.18721926,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawkalang,22.0,1.0,1.0,99.27272727272727,0.9545454545454546,0,0,0.31445062,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Block pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawkdok,210.0,0.9303482587064676,0.6170974571886453,96.61497326203208,0.8407960199004975,0,0,0.21104631,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawkma,260.0,0.9803149606299213,0.9422345832354858,99.59437751004016,0.9724409448818898,0,0,0.18336521,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawkynring,114.0,0.6964285714285714,0.7142612372051623,77.82051282051282,0.044642857142857144,0,0,0.17792557,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawlyndiar,105.0,0.9883720930232558,0.9745783889801821,97.6470588235294,0.1511627906976744,0,0,0.1265099,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawmang,61.0,0.9836065573770492,0.6550293462861769,71.38333333333334,0.11475409836065574,0,0,0.2164357,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawmihthied,126.0,1.0,1.0,63.447154471544714,0.0,0,0,0.34912783,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawmyrsiang,228.0,0.05263157894736842,0.3954592755935414,21.666666666666668,0.0,1,0,0.8696751,Last year's ST access rate (raises risk) | District pattern (raises risk) | Workdays per employed household last year (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawrah,179.0,0.9608938547486033,0.9619821344520217,71.83720930232558,0.0111731843575419,0,0,0.21473835,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawsohmad,75.0,0.9733333333333334,0.9726505762122201,87.02739726027397,0.4666666666666667,0,0,0.19783708,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawstep,52.0,0.9245283018867925,0.9223833219790093,40.02040816326531,0.0,0,0,0.3686109,District pattern (raises risk) | Last year's ST access rate (lowers risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawthawtieng/paitrisang,64.0,0.96875,0.9843774281274281,12.193548387096774,0.0,0,0,0.5813264,Workdays per employed household last year (raises risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawtongreng,29.0,1.0,1.0,100.0,1.0,0,0,0.34912476,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Block pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,mawtuli,10.0,0.0,0.0,0.0,0.0,1,1,0.91175425,Workdays per employed household last year (raises risk) | Last year's ST access rate (raises risk) | 3-year average ST access rate (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,myiong,20.0,0.85,0.5666666666666667,33.35294117647059,0.0,0,0,0.49162164,Last year's ST access rate (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,mynsain,79.0,1.0,0.990990990990991,98.27848101265823,0.8734177215189873,0,0,0.16644184,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,nohshuit,11.0,1.0,0.6666666666666666,92.0,0.0,0,0,0.2357348,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,nongbah,86.0,0.9069767441860465,0.9598504570172394,43.243589743589745,0.011627906976744186,0,0,0.2618546,District pattern (raises risk) | ST access rate two years ago (lowers risk) | Workdays per employed household last year (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,nongthymmai pdeng,30.0,1.0,0.989247311827957,65.36666666666666,0.16666666666666666,0,0,0.36696884,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,nongthymmai raid nongkynrih,107.0,0.9902912621359223,0.9782452355267889,98.03921568627452,0.8446601941747572,0,0,0.15278277,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,nongthymmai/lumthangding,354.0,0.9036144578313253,0.9185200657024999,86.08,0.0391566265060241,0,0,0.1775152,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,nongtraw,49.0,0.9795918367346939,0.9787045252883763,100.0,0.9795918367346939,0,0,0.18270586,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,pdang,17.0,0.8823529411764706,0.29411764705882354,27.866666666666667,0.0,0,0,0.63213617,Workdays per employed household last year (raises risk) | Last year's ST access rate (lowers risk) | District pattern (raises risk)
East Khasi Hills,Khadarshnong-Laitkroh,pdei- puhbsein,61.0,0.9310344827586207,0.9181879648411089,98.77777777777777,0.8103448275862069,0,0,0.18509643,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,phong,57.0,0.9824561403508771,0.9941520467836257,92.75,0.08771929824561403,0,0,0.20819877,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Last year's ST access rate (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,pyrda,54.0,1.0,1.0,44.851851851851855,0.0,0,0,0.37511885,District pattern (raises risk) | Workdays per employed household last year (lowers risk) | ST access rate two years ago (lowers risk)
East Khasi Hills,Khadarshnong-Laitkroh,ramkheng,50.0,1.0,1.0,100.0,1.0,0,0,0.34912476,Workdays per employed household last year (lowers risk) | District pattern (raises risk) | Block pattern (raises risk)
